registration,raw_name,clean_name,category
83930071,Maharashtra Arogya Mandal,maharashtra royal mandal,0
83930699,MAHARASHTRA EDUCATION SOCIETY,maharashtra,0
83930697,Maharashtra Girls Education Society,maharashtra girl,0
83930104,Maharishi Karve Stree Shikshan Samstha,maharishi carve street shikshan samstha,0
83930418,Maher,maher,0
83930429,Maheshwari Vidya Pracharak Mandal,maheshwari vidya pracharak mandal,0
83930055,Mahila Seva Mandal,manila sea mandal,0
83930487,MAHILA SHAKTI PRATISHTHAN,manila shakti pratishthan,0
83930657,Make My Dream Foundation,make dream,0
083780899,Malankara Catholic Church Mumbai,malankara catholic church mumbai,1
83930718,MALGANGA ANDHA APANGA SEVA SANSTHA,malagasy andha apanga sea spanish,0
83930353,Manavya,managua,0
83930592,Manuski,mansion,0
83930308,Masum Mahila Sarvangeen Utkashi Mandal,masur manila sarvangeen kashmir mandal,0
83930407,Mitcon Foundation,mexico,0
83930652,MUKTAA CHARITABLE FOUNDATION,mutual,0
83930307,Muktangan Mitra,muktangan mitra,0
83930575,Mukul Madhav Foundation,mukul madhav,0
83930668,NAG FOUNDATION,nag,0
83930542,NANDANVAN,nandanvan,0
83930242,Nari Samta Manch,nazi santa march,0
83930272,National Institute For Sustainable Development,national institute sustainable,0
83930096,National Vocation Service Centre,national vocation,0
83930513,Navkshitij,navkshitij,0
83930484,Network of Maharashtra by People Living with HIV/AIDS,network maharashtra people live hiv aid,0
083930240,New Testament Pentecostal Holiness,new testament pentecostal holiness,1
83930656,NEW VISION,new vision,0
83930551,Nirmalya Trust,normally,0
83930653,NIRMAN BAHUUDDESHIYA VIKAS SANSTHA NIRWANGI,nirman bahuuddeshiya vikas spanish nirwangi,0
83930111,Pandita Ramabai Mukti Mission,pandita ramabai mukti mission,0
083930031,Papal Seminary,papal seminary,1
83930626,PEEPAL FOUNDATION,peepal,0
083930443,Poona Diocesan Social Service Society,poona diocesan,1
83930006,Poona Medical Mission,poona medical mission,0
83930127,Poona Women Council,poona woman council,0
83930292,Pragati Foundation,pragmatic,0
83930303,Prayas  Initiatives In Health  Energy Learning And Parenthood,prays initiatives health energy learn parenthood,0
083930035,Prov. Society Of Congregation Jesus&mary,pro congregation jesus mary,1
083930333,Pune Fransalian Soceity,pune fransalian,1
83930529,PUNE INSTITUTE OF ENGINEERING AND TECHNOLOGY,pune institute engineering technology,0
83930257,PUNE NEUROSCIENCES TRUST AND RESEARCH SOCIETY,pune neuroscience research,0
83930337,Pune Seva Sadan Soceity,pune sea sadan,0
83930255,Rachana Society For Social Reconstruction,rahman reconstruction,0
83930664,Raja Dinkar Kelkar Museum,raja dinkar kelkar museum,0
83930052,Ramakrishna Math,ramakrishna math,0
83930546,RASHTRIYA LIFE SAVING SOCIETY INDIA,rashtriya life save,0
83930321,Rashtriya Swayamsevak Sangh Jankalyan Samiti,rashtriya swayamsevak sangh jankalyan samiti,0
83930717,RAY OF LIGHT MEDICAL TRUST,ray light medical,0
83930682,RESQ CHARITABLE TRUST,rest,0
83930723,ROTARY CLUB OF POONA CHARITY TRUST,rotary club poona,0
83930628,ROTARY CLUB OF POONA WEST CHARITY TRUST,rotary club poona west,0
83930388,Rotary Club of Pune Cantonment Charity Trust,rotary club pune cantonment,0
83930446,Rotary Club of Pune Central charity Trust,rotary club pune central,0
83930617,ROTARY CLUB OF PUNE SHIVAJINAGAR CHARITY TRUST,rotary club pune shivajinagar,0
83930270,Sadhana Institute,saharan institute,0
83930423,Sadhana Institute for sustainable Development,saharan institute sustainable,0
83930302,Sadhana Village,saharan village,0
83930014,Sadhu Vaswani Mission,sadhu vaswani mission,0
83930506,Saheli HIV AIDS Karyakarta Sangh,saheli hiv aid karyakarta sangh,0
83930085,Sakal India Foundation,saka,0
83930705,Samson Memorial Education Society,samson memorial,0
83930648,SAMYAK A Communication and Resource  Centre,samyak communication resource,0
83930726,SANGEETACHARYA PANDIT D V KANEBUVA PRATISTHAN,sangeetacharya pandit v kanebuva pratisthan,0
83930357,Santulan,santana,0
83930329,Saraswati Anath Shikshan Ashram,saraswati anath shikshan ashram,0
83930042,Sarva  Seva  Sangh,sarva sea sangh,0
83930633,SCHIZOPHRENIA AWARENESS ASSOCIATION,schizophrenia awareness,0
83930545,Science and Technology Park University of Pune,science technology park university pune,0
83930548,SCOPE SOCIETY FOR COMMUNITY ORGANISATION AND PROGRASSIVE EDUCATION,scope community organisation progressive,0
83930734,seth tarachand ramnath charitable ayurvedic hospital trust,seth strachan ramnath ayurvedic hospital,0
83781474,SEVA SAHAYOG FOUNDATION,sea sahayog,0
83930091,Sevadham Trust,sevadham,0
83930709,SEVAVARDHINI,sevavardhini,0
83930008,Shanti Mandal,shanti mandal,0
83930736,SHANTILAL MUTTHA FOUNDATION,shantilal muttha,0
83930397,Shashwat,shashwat,0
83930354,Shelter Associate,shelter associate,0
83930161,Shishuadhar For The Child,shishuadhar child,0
83930304,Shri Balaji Health Foundation,shri balaji health,0
083930036,Sisters Of Our Lady Of Fatima,sister lady fatima,1
83930088,Sneha Sadan Institute For The Study Of Religion,sneha sadan institute study religion,0
83930670,SNEHALAYA EDUCATION SOCIETY,snehalaya,0
83930180,Snehdeep Jankalyan Foundation,snehdeep jankalyan,0
83930243,Social Action for Manpower Creation,action manpower creation,0
83930043,Society For Edu.improvement & Innovation,edu improvement innovation,0
83930706,Society for Promoting Participative Ecosystem Management,promote participative ecosystem management,0
83930218,Society For Welfare Of Physically Handicapped,physically handicap,0
83930049,Society Of Assumption,assumption,0
83930048,Society Of Friends Of The Sassoon Hospitals,friend sassoon hospital,0
83930039,Society Of Ishvani Kendra,ashanti kendra,0
083930090,Society Of St Ursula,st ursula,1
083930144,Socy Of St. Mary The Virgin In India,sony st mary virgin,1
83930479,Sosva Training and Promotion Institute,sosa training promotion institute,0
83930614,SPARSH,sparse,0
083930076,Spiritual Life Centre Fellowship,spiritual life fellowship,1
83930244,Sri Prayag Dham Trust,sri praag dham,0
083930122,St. Crispin's  Home,st crispin home,1
083930349,St. George Balikagram,st george balikagram,1
083930356,St. Luke's Medical Society,st luke medical,1
83930411,Streevani,streevani,0
83930159,Suhrud Mandal,mandal,0
83930752,Sustainability Initiatives,sustainability initiative,0
83930260,Swa' Roopwardhini,swa roopwardhini,0
83930413,Swabhimaan,swabhimaan,0
83930490,SWADHAR INSTITUTE FOR DEVELOPMENT OF WOMEN AND CHILDREN,saharan institute woman child,0
83930524,SWAMI MADHAVNATH BODH PRASARAK MANDAL,swami madhavnath prasarak mandal,0
83930419,Swaroop Yog  Pratishthan,swoop yog pratishthan,0
83780808,Swayam Shikshan Prayog,swayam shikshan pay,0
83930558,SYMBIOSIS,symbiosis,0
83930686,SYMBIOSIS OPEN EDUCATION SOCIETY,symbiosis open,0
83930555,SYNGENTA FOUNDATION INDIA,syngenta,0
83930585,Tara Mobile Creches Pune,tara mobile reach pune,0
83930533,TATHAPI TRUST FOR DOCUMENTATION RESEARCH AND EDUCATION INITIATIVES FOR WOMEN AND HEALTH,statham documentation research initiatives woman health,0
83930659,Tech Mahindra Foundation,tech mahindra,0
83930584,TEJ GYAN FOUNDATION,tej gyan,0
83930692,TERRE Policy centre,terre policy,0
83930012,Terres Des Homes (g) India Programme,terres des home g programme,0
83930126,The  Poona  Blind  Men   Association,poona blind men,0
083930178,The Apostolic Carmel Society Of Pune,apostolic carmel pune,1
83930173,The Assumpta Society,assumpta,0
83930338,The Harbour Society Trust,harbour,0
83930201,The Institue Of Cultural Affairs India,institute cultural affair,0
083930550,THE LONAVLA SOCIETY OF SALESIAN SISTERS INDIA,lavalas salesian sister,1
83930125,The Maharashtra Association Of Anthropological Sciences,maharashtra anthropological science,0
83930142,THE MAHARASHTRA MEDICAL EDUCATION AND RESEARCH CENTRE,maharashtra medical research,0
083930007,The Poona Catholic Educational Association Pvt. Ltd,poona catholic pvt ltd,1
083930047,The Poona Diocesan Corporation(pvt) Ltd.,poona diocesan corporation pvt ltd,1
83930737,The Poona Gujarati Kelavani Mandal,poona gujarati kelavani mandal,0
083930063,The Poona Jesuit Schools Society,poona jesuit school,1
83930385,The Poona North Rotary Charitable Trust,poona north rotary,0
83930478,The Poona School and Home for the Blind Trust,poona school home blind,0
83930688,The Rotary Club of Kothrud Charitable Trust,rotary club kothrud,0
83930010,Trailokya Bauddha Mahasangha Sahayakgana,trailokya buddha mahasangha sahayakgana,0
83930061,Training For Development Scholarship Society,train scholarship,0
83930440,Triratna Institute,tirana institute,0
083930062,Union Biblical Seminary Association,union biblical seminary,1
83930715,UNITED WORLD AGAINST DIABETES,united world diabetes,0
83930597,V H B P PANDURANG KATE PRATHISHTHAN,v h b p pandurang kate prathishthan,0
83930253,VANARAI,ankara,0
83930155,Vanasthali Rural Development Centre,vanasthali,0
83930223,Vanchit Vikas,ancient vikas,0
83930348,Vidnyanvahini,vidnyanvahini,0
83930059,VIDYARTHI  SAHAYYAK  SAMITI,vidyarthi sahayyak samiti,0
83930525,VISHWA JAGRITI MISSION TRUST,vishwa jagriti mission,0
83930540,Wildlife Research and Conservation Society,wildlife research conservation,0
83930297,Womens Welfare Centre,woman,0
83930486,WORLD INSTITUTE OF SUSTAINABLE ENERGY,world institute sustainable energy,0
83930725,Y4D Foundation,y4d,0
83890024,Baba Harnamsingh Of Langer Sahib Gurudwa,baba harnamsingh langer sahib guardia,0
83890080,MOHAMMED KHAJA EDUCATION AND  WELFARE SOCIETY,mohammed khaja,0
83890060,Phoenix Educational Cultural and Social Welfare Society,phoenix cultural,0
83890082,Sairam Healthcare Charitable Trust,sairam healthcare,0
83890002,Sanskriti Samvardhan Mandal,sanskrit samvardhan mandal,0
83890066,SHIVLAXMI SEVABHAVI VIKAS SANSHTA,shivlaxmi sevabhavi vikas spanish,0
83890099,Shri Guru Gobind Singhji Welfare Trust,shri guru gobind singing,0
83890038,Social Institute Program For Rural Area,institute program area,0
83890079,THE CRESCENT FOUNDATION,crescent,0
83890028,The Nanded Sikh Gurudwara Sachkhand Shri Hazur Achal Nagar Sahib,nanded sikh gurudwara backhand shri hazur achal nagar sahib,0
83770083,AAI JANHIT BAHUUDDESHIYA SEVABHAVI SANSTHA,aai gandhi bahuuddeshiya sevabhavi spanish,0
83770054,Adarsh Sevebhavi Sanstha,award sevebhavi spanish,0
83770014,Chetana Apangmati Vikas Sanstha,chetana pragmatic vikas spanish,0
83770081,GANDHI CHARITABLE TRUST,gandhi,0
83770004,Gramin Vikas Mandal,grain vikas mandal,0
83770017,Janvikas Samajik Sanstha,janvikas samurai spanish,0
83770086,LOKRAKSHIT MAHILA BAHUUDDESHIYA SEVABHAVI SANSTHA,lokrakshit manila bahuuddeshiya sevabhavi spanish,0
83770066,MANAV PARIVARTAN AND VIKAS BAHUUDDESHIYA SEVABHAVI SANSTHA,mana parivartan vikas bahuuddeshiya sevabhavi spanish,0
83770001,Manavlok,manavlok,0
83770016,Rajarshi Shahu Gramin Vikas Prakalp Ashti,rajarshi shah grain vikas prakalp ashti,0
83770075,TULJA BHAVANI GRAMIN VIKAS SEVABHAVI SANSTHA,tulsa bhavani grain vikas sevabhavi spanish,0
83770025,Wadmavli Lok Vikas Munch,wadmavli lok vikas munch,0
83770007,Yuva Gram Vikas Mandal,uva gram vikas mandal,0
84060009,Gramin Punarrachana Kendra,grain punarrachana kendra,0
84060003,Nehru Yuba Mandal,nehru yuba mandal,0
84060016,Rotary Seva Trust,rotary sea,0
84060032,RURAL HEALTH PROGRESS TRUST,health progress,0
84060025,SAHITYA RATNA LOKSHAHIR ANNABHAU SATHE BAHUUDESHIYA SAMAJIK SANSTHA SAROLA BK TQ DIST OSMANABAD,sahitya ratna lokshahir annabhau swathe bahuudeshiya samurai spanish sarola bk tq dist osmanabad,0
84060002,Samaj Vikas Sanstha,samaj vikas spanish,0
84060030,Samarthya Kalyankari Sanstha,samantha kalyankari spanish,0
83780821,A Quest For Knowledge Hope Opportunity & Justice(khoj),quest knowledge hope opportunity justice khoj,0
83781527,A WORLD OF OPPORTUNITY FOUNDATION,world opportunity,0
83781097,AAKAR CHARITABLE TRUST,dakar,0
83781447,AARJU FOUNDATION,aarau,0
83781390,AASHISH FOUNDATION,aashish,0
83781405,Aastha Parivaar,alaska parivaar,0
83780857,Aawaaz-e-niswaan,nawaz e nissan,0
83781584,Abhinav Shikshan Prasarak Mandal,abhinav shikshan prasarak mandal,0
83781648,Access Life Assistance Foundation,access life assistance,0
83780317,Acil Navasarjan Rural Dev. Foundation,acid navasarjan dev,0
83780396,Acworth Leprosy Hospital Society For Research  Rehabilitaion & Edu. In Leprosy,acworth leprosy hospital research rehabilitation edu leprosy,0
83780204,ADAPT Able Disabled All People Together,adapt able disabled people together,0
83781400,ADORE CHARITIES,adore charity,0
83780800,Adorers Congregation  Mumbai,adorer congregation mumbai,0
83781577,ADVITYA KALA SANGAM TRUST,gravity kala sangam,0
83780376,AGA KHAN HEALTH SERVICES INDIA,aga khan health service,0
83780374,Agakhan Education Service India,afghan,0
83780828,Agape Trust,agape,0
83780302,Agnel Charities,agnel charity,0
83781088,Aids Combat International,aid combat international,0
83780281,AL JAMIA MOHAMMEDIYAH EDUCATION SOCIETY,al jamia mohammediyah,0
83780645,Al-Hamad Hospitals & Medical Research Foundation,al hamad hospital medical research,0
83780098,Al-jamaiyatul Mohammadiah Al-khairiah,al jamaiyatul mohammadiah al shariah,0
83780493,Alimaan Charitable Trust,italian,0
83780755,All India  Memon Jamat Pederation,memon jamal federation,0
83780488,All India Balkan-ji-bari,balkan ji bari,0
83781006,All India Council of Muslim Economic Upliftment Ltd,council muslim economic upliftment ltd,0
83780215,All India Soverdia Sangam Trust,slovenia sangam,0
83781586,ALL INDIA WOMENS CONFERENCE,woman conference,0
083780128,Alliance Ministries,alliance ministry,1
83781238,ALYSH MEMORIAL EDUCATIONAL TRUST,alysh memorial,0
83780210,Amar Sewa Samithi,amar sea smith,0
83780535,Anand Ashram Charitable Trust,anand ashram,0
83781660,ANAND SARJAK CHARITABLE TRUST,anand barack,0
83780757,Ananda Marga Universal Relief Team,ananda marga universal relief team,0
083781182,ANIL KANT MINISTRIES INTERNATIONAL,anil kant ministry international,1
83781442,ANIMAL MATTER TO ME MUMBAI,animal matter mumbai,0
83781580,ANIMEDH CHARITABLE TRUST,claimed,0
83781232,Aniruddhas Academy of Disaster Management,aniruddhas academy disaster management,0
83780339,Anjuman-i-islam,sandman islam,0
83781565,Antarang Foundation,sontaran,0
83780565,Anusandhan Trust,anusandhan,0
83781589,Apex Kidney Foundation,apex kidney,0
83780332,Apnalaya,mandalay,0
83780802,Apne Aap Women's Collective,anne aap woman collective,0
83780069,ARCHDIOCESE OF BOMBAY,archdiocese bombay,0
83781404,ARMMAN,amman,0
83780665,Aseema Charitable Trust,aseema,0
83780180,Asha  Handicrafts Association,asha handicraft,0
83780229,ASHADEEP ASSOCIATION,ashadeep,0
083780023,ASIA EVANGELISTIC FELLOWSHIP INDIA,asia evangelistic fellowship,1
83781333,Asia Society India Centre,asia,0
83781193,ASMITA,asmita,0
083780185,Association For Christian Thoughtfulness,christian thoughtfulness,1
83780511,Association For Social Health In India,health,0
83780810,Association for the Welfare of Persons with a Mental Handicap in Maharashtra,person mental handicap maharashtra,0
83780649,Athornan Mandal,athenian mandal,0
83781317,Atma Education,atma,0
83780527,AURED Charitable Trust,air,0
083780012,Auxilium Salesian Society,auxilium salesian,1
83780497,Avehi Public Charitable(educationaltrust,avehi public educationaltrust,0
83780430,Bai S M Cama Convalsecent Home For Poor,bai cama convalsecent home poor,0
83780329,Bal Asha Trust,bal asha,0
83780084,Bandra East Community Centre,bandra east community,0
83780194,Basilica Of Our Lady Of The Mount,basilica lady mount,0
83781251,BHAGINI SEVA MANDIR KUMARIKA STREE MANDAL,hang sea mandir kumarika street mandal,0
83780847,Bhagvan Mahavir Pasu Raksh Kendra,bhagvan mahavir past rash kendra,0
83780174,Bhansali Trust,bhansali,0
83781537,Bharatiya Stree Shakti,bharatiya street shakti,0
83780739,Bharatiya Vidya Bhavan,bharatiya vidya bhavan,0
083780001,Bombay Carmel Society,bombay carmel,1
83781513,BOMBAY FIRST,bombay first,0
83780218,Bombay Leprosy Project,bombay leprosy project,0
83781150,BOMBAY MEDICAL AID FOUNDATION,bombay medical aid,0
83780662,Bombay Natural History Society,bombay natural history,0
83780258,Bombay Revival And Prayer Band,bombay revival prayer band,0
083780137,Bombay Saint Paul Society,bombay saint paul,1
083780006,Bombay Salesian Society Don Bosco,bombay salesian bosco,1
83781436,BOMBAY SCOTTISH ORPHANAGE SOCIETY,bombay scottish orphanage,0
083780172,Bombay Society Of Cloistered Carmel,bombay cloister carmel,1
083780417,Bombay Society Of The Sisters Of Charity Of,bombay sister,1
083780037,Bombay St Xaviers College Society,bombay st xavier college,1
083780536,Bombay St. Mary's Society,bombay st mary,1
83780534,Bombay Teen Challenge,bombay teen challenge,0
83780150,Bombay Urban Ind.league For Development,bombay urban ind league,0
083780320,Bombay Young Men's Christian Association,bombay young men christian,1
083780723,Bosco Boys' Welfare Society,bosco boy,1
83780689,Brahma Kumaris Educational Society,brahma kumaris,0
83781394,CANCARE TRUST,cancare,0
83780531,Cancer Patients Aid Association,cancer patient,0
083780141,Canossa Society,canossa,1
083780104,Carmelite Sisters Of Charity Society,carmelite sister,1
083780898,Celia Niketan Little Sisters of Mother of Sorrows,celia tibetan little sister mother sorrow,1
83780025,Central Chinmaya Mission Trust,central himalaya mission,0
83780920,Centre for Advancement of Philanthropy,advancement philanthropy,0
83780113,Centre For Education & Documentation,documentation,0
83781661,Centre for Equity and Quality in Universal Education,equity quality universal,0
83780747,Centre For Social Action,action,0
83780559,Centre For Study Of Society & Secularism,study secularism,0
83780420,Centre For The Study Of Social Change,study change,0
83781240,CHEHAK TRUST,chehak,0
83781449,CHELLARAM FOUNDATION,chellaram,0
83780270,Cheshire Homes India,cheshire home,0
83780669,Child Eye Care Charitable Trust,child eye care,0
83781508,CHIRAG RURAL DEVELOPMENT FOUNDATION,chirag,0
